user_id,parent_asin,rating,timestamp,history
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08MC3ZLV4,5.0,1624396432230,B07R3BMYBG B076DBLG1K B081M5R5L5 B07J1LYVHC B07PHWX88W B07NPWK167 B081632HX6 B082VKPJV5 B081ZN3TD5 B07VGBBNTH B07SV4HTMC B07PCSRSND B07RM722DH B015A5DGG4 B0914JBBTV B07W397QG4 B0855L611L B07ZS3DKL5 B07MN1KJ15 B082VYX7G8 B085ZRVDKP B07DFNPVSF B086W18W1W B088GWCVVJ B08C37KWRR B088TGQFNM B08DXZ5VXB B08G5YVHQP B08KGVBW41 B08DHZW3LK B081MQD52C B08C71WBLC B07NPCT6L5 B08L6GXY2S B089NJG212 B08HRNPNR5 B08HZ5Y8RY B07PBWVV5K B08KWN77LW B07W1WJZFG B088TXBCB5 B08P7PSMRR B08N6CLJ6P B01N7A5AGF B08RQZ3F3L B08LG68MGH B08NTD1NM1 B08SQZ1B3W B08GKVYS1Y B08SJKR877 B08VKQY815 B08S1LWF9V B08WF29DM9 B07RBSLNFR B08VQY1Z1S B084WP4XS8 B08BKWLHYP B08SG2MBRY B08P2DZB4X B0949MJRHK
AH7LDXK3GT67FZKMRW7MP477DJVQ,B00TK0VV68,4.0,1572361948761,
AH7LDXK3GT67FZKMRW7MP477DJVQ,B08C24Q6LB,4.0,1595702072245,B00TK0VV68
AH7LDXK3GT67FZKMRW7MP477DJVQ,B07VG2W8TT,2.0,1599188476086,B00TK0VV68 B08C24Q6LB
AH7LDXK3GT67FZKMRW7MP477DJVQ,B086M8MZGB,4.0,1601239359495,B00TK0VV68 B08C24Q6LB B07VG2W8TT
AH7LDXK3GT67FZKMRW7MP477DJVQ,B08343FS9P,5.0,1601882271785,B00TK0VV68 B08C24Q6LB B07VG2W8TT B086M8MZGB
AH7LDXK3GT67FZKMRW7MP477DJVQ,B083J1Y349,4.0,1609032368011,B00TK0VV68 B08C24Q6LB B07VG2W8TT B086M8MZGB B08343FS9P
AH7LDXK3GT67FZKMRW7MP477DJVQ,B08PLFZB89,5.0,1619720272078,B00TK0VV68 B08C24Q6LB B07VG2W8TT B086M8MZGB B08343FS9P B083J1Y349
AH7LDXK3GT67FZKMRW7MP477DJVQ,B08K2V6WGH,5.0,1632736128456,B00TK0VV68 B08C24Q6LB B07VG2W8TT B086M8MZGB B08343FS9P B083J1Y349 B08PLFZB89
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B01N7A5AGF,4.0,1613917893005,
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B08QHP717Z,5.0,1614552340163,B01N7A5AGF
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B08SQ31H8P,5.0,1614985087156,B01N7A5AGF B08QHP717Z
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B0895XPZNT,5.0,1615320257848,B01N7A5AGF B08QHP717Z B08SQ31H8P
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B0863FZFPV,4.0,1619047332854,B01N7A5AGF B08QHP717Z B08SQ31H8P B0895XPZNT
AETWQ4GYGV4QRMTMWGBIDVASBKHA,B0B2L218H2,4.0,1605667103655,
AETWQ4GYGV4QRMTMWGBIDVASBKHA,B08C72C56Z,4.0,1607021903612,B0B2L218H2
AETWQ4GYGV4QRMTMWGBIDVASBKHA,B08LZ6W8RF,4.0,1609269521146,B0B2L218H2 B08C72C56Z
AETWQ4GYGV4QRMTMWGBIDVASBKHA,B08L3J4FB9,4.0,1609378461016,B0B2L218H2 B08C72C56Z B08LZ6W8RF
AH6JLX5SJSUOJBBT6RRE2RDXIG6A,B08BB3P4VQ,4.0,1601173073294,
AH6JLX5SJSUOJBBT6RRE2RDXIG6A,B08HQSK576,4.0,1609113206463,B08BB3P4VQ
AH6JLX5SJSUOJBBT6RRE2RDXIG6A,B07PBWVV5K,5.0,1609465038183,B08BB3P4VQ B08HQSK576
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B07VG2W8TT,1.0,1578312539386,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B086VYKNDF,5.0,1595509039553,B07VG2W8TT
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B086JN17SK,3.0,1595958388547,B07VG2W8TT B086VYKNDF
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B082VYX7G8,5.0,1597315165048,B07VG2W8TT B086VYKNDF B086JN17SK
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B087Z9X39L,4.0,1597749012656,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0BTJ6SYKB,3.0,1598961115654,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B089RLLT5C,4.0,1600083356530,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B08DKFV9SR,3.0,1600125208629,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0842BXM5M,2.0,1600345688329,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C B08DKFV9SR
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B083122WRC,4.0,1600706637781,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C B08DKFV9SR B0842BXM5M
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B08HZ5Y8RY,3.0,1610035062636,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C B08DKFV9SR B0842BXM5M B083122WRC
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B08QFGV5ZQ,4.0,1616612169970,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C B08DKFV9SR B0842BXM5M B083122WRC B08HZ5Y8RY
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B07SLFWZKN,4.0,1626437707345,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C B08DKFV9SR B0842BXM5M B083122WRC B08HZ5Y8RY B08QFGV5ZQ
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B08PLFZB89,4.0,1627562626680,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C B08DKFV9SR B0842BXM5M B083122WRC B08HZ5Y8RY B08QFGV5ZQ B07SLFWZKN
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0895FHBVG,4.0,1628871439800,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C B08DKFV9SR B0842BXM5M B083122WRC B08HZ5Y8RY B08QFGV5ZQ B07SLFWZKN B08PLFZB89
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0998BD871,5.0,1630337096446,B07VG2W8TT B086VYKNDF B086JN17SK B082VYX7G8 B087Z9X39L B0BTJ6SYKB B089RLLT5C B08DKFV9SR B0842BXM5M B083122WRC B08HZ5Y8RY B08QFGV5ZQ B07SLFWZKN B08PLFZB89 B0895FHBVG
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B07J1LYVHC,4.0,1582127825944,
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B07VGBBNTH,5.0,1582817808950,B07J1LYVHC
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B0837K9W6P,4.0,1583100447175,B07J1LYVHC B07VGBBNTH
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B086W18W1W,3.0,1600511910044,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B0888CX245,4.0,1601695731483,B086W18W1W
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B088LPYXNQ,4.0,1602111901302,B086W18W1W B0888CX245
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B08DRBZNZJ,3.0,1605429789410,B086W18W1W B0888CX245 B088LPYXNQ
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B08L6GXY2S,5.0,1606379414784,B086W18W1W B0888CX245 B088LPYXNQ B08DRBZNZJ
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B07PZ8JNWJ,2.0,1607946519665,B086W18W1W B0888CX245 B088LPYXNQ B08DRBZNZJ B08L6GXY2S
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B08LPGZMQK,3.0,1626509379249,B086W18W1W B0888CX245 B088LPYXNQ B08DRBZNZJ B08L6GXY2S B07PZ8JNWJ
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B07T3Z58HL,3.0,1564079400608,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B07ZS3DKL5,5.0,1594051067896,B07T3Z58HL
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B08GJJ5RV9,5.0,1603556581366,B07T3Z58HL B07ZS3DKL5
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B07YNDWRCB,4.0,1608002403069,B07T3Z58HL B07ZS3DKL5 B08GJJ5RV9
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B08PVH18Z6,5.0,1613592809055,B07T3Z58HL B07ZS3DKL5 B08GJJ5RV9 B07YNDWRCB
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B08VKQY815,5.0,1619550916262,B07T3Z58HL B07ZS3DKL5 B08GJJ5RV9 B07YNDWRCB B08PVH18Z6
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B07Z3NRMBS,3.0,1582766830557,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B07SW7D6ZR,3.0,1583195563348,B07Z3NRMBS
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B082VKPJV5,4.0,1583360558693,B07Z3NRMBS B07SW7D6ZR
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B0844X21MJ,4.0,1583538723884,B07Z3NRMBS B07SW7D6ZR B082VKPJV5
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B086VYKNDF,4.0,1594396177794,B07Z3NRMBS B07SW7D6ZR B082VKPJV5 B0844X21MJ
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B08879N2W3,3.0,1594438114269,B07Z3NRMBS B07SW7D6ZR B082VKPJV5 B0844X21MJ B086VYKNDF
AEXYLV5YOYWSLGG47VVECVURA7XQ,B084ZHP45Y,5.0,1585866732769,
AEXYLV5YOYWSLGG47VVECVURA7XQ,B07VQR3W3Z,5.0,1586234867465,B084ZHP45Y
AEXYLV5YOYWSLGG47VVECVURA7XQ,B07KG1TWP5,2.0,1595375189096,B084ZHP45Y B07VQR3W3Z
AEXYLV5YOYWSLGG47VVECVURA7XQ,B08LPGZMQK,5.0,1623178522245,B084ZHP45Y B07VQR3W3Z B07KG1TWP5
AEXYLV5YOYWSLGG47VVECVURA7XQ,B084WP4XS8,3.0,1628602683999,B084ZHP45Y B07VQR3W3Z B07KG1TWP5 B08LPGZMQK
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B083BGJ4P9,5.0,1602806112261,
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08DK74M1P,5.0,1605726392447,B083BGJ4P9
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08F4ZDVZQ,5.0,1607900385965,B083BGJ4P9 B08DK74M1P
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B0B2L218H2,5.0,1608461791964,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B07W1WJZFG,5.0,1614196826177,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08VKQY815,5.0,1616359387784,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08WF29DM9,5.0,1616524159797,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08RRSPNWV,5.0,1618189050817,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08VQY1Z1S,5.0,1619017366842,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9 B08RRSPNWV
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B01M24DUXH,4.0,1621622132171,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9 B08RRSPNWV B08VQY1Z1S
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08BKWLHYP,4.0,1621795168323,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9 B08RRSPNWV B08VQY1Z1S B01M24DUXH
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08P5579KC,5.0,1622043800786,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9 B08RRSPNWV B08VQY1Z1S B01M24DUXH B08BKWLHYP
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B08LPGZMQK,5.0,1624289267108,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9 B08RRSPNWV B08VQY1Z1S B01M24DUXH B08BKWLHYP B08P5579KC
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B096S4RQNH,4.0,1628806248951,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9 B08RRSPNWV B08VQY1Z1S B01M24DUXH B08BKWLHYP B08P5579KC B08LPGZMQK
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B0977LVHF8,5.0,1630505770660,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9 B08RRSPNWV B08VQY1Z1S B01M24DUXH B08BKWLHYP B08P5579KC B08LPGZMQK B096S4RQNH
AEAXAJACFMXIAAH4WOHRMXPSZWFA,B09LWV3HH2,5.0,1642973121851,B083BGJ4P9 B08DK74M1P B08F4ZDVZQ B0B2L218H2 B07W1WJZFG B08VKQY815 B08WF29DM9 B08RRSPNWV B08VQY1Z1S B01M24DUXH B08BKWLHYP B08P5579KC B08LPGZMQK B096S4RQNH B0977LVHF8
AFZDKJMOCGD5KJ2TXWOZB5OAJO5A,B08BFH35VX,5.0,1596758303513,
AFZDKJMOCGD5KJ2TXWOZB5OAJO5A,B087ZQK2G8,5.0,1598364239430,B08BFH35VX
AFZDKJMOCGD5KJ2TXWOZB5OAJO5A,B07Z548TKH,3.0,1602075694936,B08BFH35VX B087ZQK2G8
AFZDKJMOCGD5KJ2TXWOZB5OAJO5A,B08DNCR582,5.0,1604523064347,B08BFH35VX B087ZQK2G8 B07Z548TKH
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B0BG6WX4DH,3.0,1547046227077,
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B07PHWX88W,5.0,1579385723000,B0BG6WX4DH
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B07DKRK8ZW,5.0,1593826333243,B0BG6WX4DH B07PHWX88W
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B088X2WPTX,5.0,1595057371811,B0BG6WX4DH B07PHWX88W B07DKRK8ZW
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B08C37KWRR,5.0,1600972191620,B0BG6WX4DH B07PHWX88W B07DKRK8ZW B088X2WPTX
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B08DXLRTSB,3.0,1601509472151,B0BG6WX4DH B07PHWX88W B07DKRK8ZW B088X2WPTX B08C37KWRR
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B07Z548TKH,1.0,1603722875171,B0BG6WX4DH B07PHWX88W B07DKRK8ZW B088X2WPTX B08C37KWRR B08DXLRTSB
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B08JPKXJMV,5.0,1606149260296,B0BG6WX4DH B07PHWX88W B07DKRK8ZW B088X2WPTX B08C37KWRR B08DXLRTSB B07Z548TKH
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B07TLMZL3T,4.0,1567387439140,
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B082VKPJV5,5.0,1580962056523,B07TLMZL3T
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B087Z9X39L,5.0,1594092314717,B07TLMZL3T B082VKPJV5
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B08FD2KP9R,5.0,1598585090381,B07TLMZL3T B082VKPJV5 B087Z9X39L
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B086M8MZGB,2.0,1598822003612,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B08BF4BKKM,5.0,1599188349364,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B089D16BWJ,3.0,1604872261031,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B086N136NH,4.0,1605496397217,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM B089D16BWJ
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B08KWN77LW,5.0,1609630380490,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM B089D16BWJ B086N136NH
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B01N7A5AGF,5.0,1613615164717,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM B089D16BWJ B086N136NH B08KWN77LW
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B09GNXK3N1,4.0,1614229912744,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM B089D16BWJ B086N136NH B08KWN77LW B01N7A5AGF
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B08VKQY815,5.0,1615394049900,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM B089D16BWJ B086N136NH B08KWN77LW B01N7A5AGF B09GNXK3N1
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B08SQ31H8P,5.0,1616360432299,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM B089D16BWJ B086N136NH B08KWN77LW B01N7A5AGF B09GNXK3N1 B08VKQY815
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B08MC3ZLV4,5.0,1625104151819,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM B089D16BWJ B086N136NH B08KWN77LW B01N7A5AGF B09GNXK3N1 B08VKQY815 B08SQ31H8P
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B096YHL82K,4.0,1633656111563,B07TLMZL3T B082VKPJV5 B087Z9X39L B08FD2KP9R B086M8MZGB B08BF4BKKM B089D16BWJ B086N136NH B08KWN77LW B01N7A5AGF B09GNXK3N1 B08VKQY815 B08SQ31H8P B08MC3ZLV4
AG644AQBRT56BVFDCJMISCNTSRMA,B07TLMZL3T,5.0,1567435910879,
AG644AQBRT56BVFDCJMISCNTSRMA,B081M5R5L5,1.0,1576352461065,B07TLMZL3T
AG644AQBRT56BVFDCJMISCNTSRMA,B0713VF172,5.0,1586922329654,B07TLMZL3T B081M5R5L5
AEMRAZPNN2NBBUDV4YGGYMGPFC6A,B07SV4HTMC,5.0,1581007304555,
AEMRAZPNN2NBBUDV4YGGYMGPFC6A,B07XVNJFNF,5.0,1582996250573,B07SV4HTMC
AEMRAZPNN2NBBUDV4YGGYMGPFC6A,B07Z4CVTRP,4.0,1588736136513,B07SV4HTMC B07XVNJFNF
AEMRAZPNN2NBBUDV4YGGYMGPFC6A,B07SW7D6ZR,5.0,1609559561359,B07SV4HTMC B07XVNJFNF B07Z4CVTRP
AEMRAZPNN2NBBUDV4YGGYMGPFC6A,B0BTJ6SYKB,3.0,1623113107782,B07SV4HTMC B07XVNJFNF B07Z4CVTRP B07SW7D6ZR
AH2LTMRG3MQNGRZYPPCOJF4KPS3A,B0837K9W6P,4.0,1582326237330,
AH2LTMRG3MQNGRZYPPCOJF4KPS3A,B087GD4BJ1,5.0,1594937095406,B0837K9W6P
AH2LTMRG3MQNGRZYPPCOJF4KPS3A,B086JN17SK,3.0,1596053167842,B0837K9W6P B087GD4BJ1
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B0BG6WX4DH,3.0,1561388851980,
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B07HN1L8NQ,4.0,1562865863121,B0BG6WX4DH
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B07HR754WV,5.0,1563998421432,B0BG6WX4DH B07HN1L8NQ
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B082DXHTX8,4.0,1582918494019,B0BG6WX4DH B07HN1L8NQ B07HR754WV
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B0844X21MJ,5.0,1583078980977,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B015A5DGG4,4.0,1583080448249,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B0914JBBTV,4.0,1586014147800,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B07ND4HPHT,4.0,1591400756313,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B09L33VJCL,4.0,1593298244094,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B07KG1TWP5,5.0,1594652885916,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B0BTJ6SYKB,5.0,1596220190360,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B085NYYLQ8,4.0,1596502619036,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B086W18W1W,5.0,1598044808749,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B083BGJ4P9,5.0,1603022205313,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B08KGVBW41,4.0,1603414240825,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W B083BGJ4P9
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B08YJV9YL2,4.0,1603469377574,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W B083BGJ4P9 B08KGVBW41
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B0845LNDJK,4.0,1603558302113,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W B083BGJ4P9 B08KGVBW41 B08YJV9YL2
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B086TS3BKQ,4.0,1605749827955,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W B083BGJ4P9 B08KGVBW41 B08YJV9YL2 B0845LNDJK
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B0B2L218H2,2.0,1606578853404,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W B083BGJ4P9 B08KGVBW41 B08YJV9YL2 B0845LNDJK B086TS3BKQ
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B07YNDWRCB,4.0,1607806639435,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W B083BGJ4P9 B08KGVBW41 B08YJV9YL2 B0845LNDJK B086TS3BKQ B0B2L218H2
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B08L6GXY2S,4.0,1608137302289,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W B083BGJ4P9 B08KGVBW41 B08YJV9YL2 B0845LNDJK B086TS3BKQ B0B2L218H2 B07YNDWRCB
AH3BXW7KLIS2VAE56UXJS2NS7I5A,B08HQSK576,2.0,1611856389557,B0BG6WX4DH B07HN1L8NQ B07HR754WV B082DXHTX8 B0844X21MJ B015A5DGG4 B0914JBBTV B07ND4HPHT B09L33VJCL B07KG1TWP5 B0BTJ6SYKB B085NYYLQ8 B086W18W1W B083BGJ4P9 B08KGVBW41 B08YJV9YL2 B0845LNDJK B086TS3BKQ B0B2L218H2 B07YNDWRCB B08L6GXY2S
